filename,height,width,aspect_ratio,compression_ratio,file_size,image_area,r-mean,g-mean,b-mean,r-var,g-var,b-var,r-skew,g-skew,b-skew,r-kurt,g-kurt,b-kurt,entr-color,h-mean,s-mean,v-mean,h-var,s-var,v-var,h-skew,s-skew,v-skew,h-kurt,s-kurt,v-kurt,entr-hsv,lbp,entr-hog,edges,avg-edge-length,noise-snr,entr-noise,spam
05D89BDjGS.jpg,443,536,1.2099322799097063,0.1789149624338802,42483,237448,232.96281712206465,233.0556079646912,233.60947660119268,3244.3771297815542,3554.9547090412825,2523.932609058624,-3.4077921739539363,-3.2143949233662235,-3.52816020479202,10.521124011075743,9.092399275387368,12.153955572829938,[1.09860008 1.09860008 1.09860008 ... 1.09860008 1.09860008 1.09860008],54.923566422964186,16.729945082712845,238.30639550554227,857.8162200018968,2518.228424743456,2285.6807124413995,2.174027171074844,4.046588485159517,-3.777419099289313,6.2983302729581645,15.143364004210898,14.394493433604858,[0.49759729 0.49759729 0.49759729 ... 0.49759729 0.49759729 0.49759729],1.4421512689178044,9.83747839794055,20057,303.925,67544.12844403942,12.3281379931094,0
0nf2Sd2Za7.jpg,468,525,1.1217948717948718,0.1831054131054131,44989,245700,234.1738542938543,233.22452584452583,232.5515669515669,2884.35668555142,3394.686828682381,2645.782277764442,-3.489372310864677,-3.202472588778915,-3.3214509904804257,11.37839431452002,9.077572981375411,10.396674639161663,[1.09860008 1.09860008 1.09860008 ... 1.09860008 1.09860008 1.09860008],56.19600325600326,16.15928774928775,238.43887667887668,1192.3500890321425,2197.138904987205,2198.215331908683,1.975299121213267,4.176173261543885,-3.628578070508594,4.410239903119761,16.593372712833734,13.25359588268281,[0.49759729 0.49759729 0.49759729 ... 0.49759729 0.49759729 0.49759729],1.4602427601427306,9.94002113588567,21849,267.6711409395973,66853.19817784149,12.36571639621583,0
0ti7JlPSn5.jpg,287,515,1.7944250871080138,0.1373837150299381,20306,147805,247.7883156862082,244.37807922600723,244.3463888231116,1209.488182545855,1799.946038203662,1759.890190352385,-5.9495659193750825,-4.610822286756701,-4.610321309079356,36.10179979302391,20.64819067557965,20.758178437356825,[1.09861229 1.09861229 1.09861229 ... 1.09861229 1.09861229 1.09861229],11.536517709143803,5.008666824532323,248.0025168296065,1492.7289208461475,614.1499942342799,1209.7419915682108,3.4549051247379405,6.6830153018302525,-5.965648260996368,10.64111674638306,47.64173532337598,36.23198009483988,[0. 0. 0. ... 0. 0. 0.],1.6895726757494574,9.234087526484704,7757,252.6190476190476,63516.59798829783,11.882095654679054,0
0uS3tts9xP.jpg,303,542,1.7887788778877889,0.129078221475284,21198,164226,248.4341517177548,245.40573965145592,245.3988162653904,1098.0662892396808,1622.7564536054251,1576.6996159553426,-6.253548435014907,-4.885004580595984,-4.892122890103009,40.13786204461989,23.414006615067063,23.637408837930945,[1.09861229 1.09861229 1.09861229 ... 1.09861229 1.09861229 1.09861229],11.026487888641263,4.53929950190591,248.6549876389853,1433.8966228105437,538.8610260312902,1097.8926454984287,3.565002100607752,6.974600791318165,-6.274397699743586,11.461721958327344,52.14917558489846,40.31829203623485,[0. 0. 0. ... 0. 0. 0.],1.6991834117445814,9.253251453555102,7770,249.578125,62408.40875961312,11.98933430386585,0
0VR9N4.jpg,188,551,2.930851063829788,0.2908155384793605,30125,103588,20.38455226474109,20.38455226474109,20.38455226474109,4352.801331819652,4352.801331819652,4352.801331819652,3.204839275953768,3.204839275953768,3.204839275953768,8.32497177498848,8.32497177498848,8.32497177498848,[nan nan nan ... nan nan nan],0.0,0.0,20.38455226474109,0.0,0.0,4352.801331819652,,,3.204839275953768,,,8.32497177498848,[nan nan nan ... nan nan nan],1.222296681683663,9.498612252559845,12998,329.34722222222223,71105.96215974436,10.181530826103836,0
182XFG.jpg,397,688,1.7329974811083124,0.140442856306016,38360,273136,6.849639007673833,6.854449797902876,7.893188741139945,1411.2287059355274,1410.928733860478,1472.7344395771124,6.186613711302702,6.189203416568942,5.825716862440138,36.97088234340503,36.99262819941443,33.36119304178212,[1.09861229 1.09861229        nan ...        nan        nan        nan],5.455333606701424,12.457153213051374,7.929906713139242,584.9221745577358,2891.796067029071,1472.8624680160176,4.391471975931013,4.157984545120303,5.824271454424455,17.76433171491717,15.454008312318225,33.34667243401693,[ 0.  0. nan ... nan nan nan],1.2174648967769175,9.773001604476976,16029,114.59009009009009,63838.76508374633,11.231693988011404,0
1k05FilsPQ.jpg,437,501,1.1464530892448512,0.1924526233574041,42135,218937,231.3738792438008,231.2950757523854,232.12546988403057,3487.021004858107,3816.391775812991,2710.833624934505,-3.239463785336821,-3.051818757558334,-3.3576720169014496,9.342419157896328,8.022495200860721,10.8698974714637,[1.09860008 1.09860008 1.09860008 ... 1.09860008 1.09860008 1.09860008],55.02380593504068,17.7703220561166,236.975856068184,912.6375529191804,2693.974137055827,2458.1661499663205,2.084160651859406,3.876390255232255,-3.598093095991247,5.701857626570993,13.752568278077856,12.929631394508492,[0.49759729 0.49759729 0.49759729 ... 0.49759729 0.49759729 0.49759729],1.456091141770843,9.827852653017064,20049,306.3109243697479,67828.04531399928,12.242774679256785,0
1LU5LAfMhy.jpg,290,547,1.886206896551724,0.1244279140137426,19738,158630,248.29998108806657,245.09778099981088,245.07335308579715,1118.2743686562644,1698.9451574034665,1646.306943601423,-6.235115714556229,-4.788045002077591,-4.792600067300391,39.765397279090415,22.361960858313186,22.56951442445705,[1.09861229 1.09861229 1.09861229 ... 1.09861229 1.09861229 1.09861229],13.404727983357498,4.955556956439513,248.6308831872912,1642.154155292268,603.8491626838736,1118.1231551614794,3.109394652575076,6.850627260188869,-6.265117722601737,8.40834284277903,49.99322259677428,40.02404097396671,[0. 0. 0. ... 0. 0. 0.],1.6748810354631427,9.174043068352516,7745,249.625,62682.44638866164,11.95403598711559,0
1s5cNQm8Ig.jpg,264,505,1.912878787878788,0.1512451245124512,20164,133320,247.0373912391239,243.210298529853,243.2023402340234,1324.9466592009671,1991.894800930982,1930.2935768815405,-5.657696216811367,-4.334935371588459,-4.341888909393361,32.47367930735258,18.037066402278388,18.232768228005515,[1.09861229 1.09861229 1.09861229 ... 1.09861229 1.09861229 1.09861229],13.478030303030303,5.671369636963696,247.32010951095108,1703.6606634470263,698.836759060188,1325.4695145994683,3.12783600578072,6.2263022367466725,-5.676983268621893,8.444226587822367,40.94381845038719,32.62155715273965,[0. 0. 0. ... 0. 0. 0.],1.6791262235615767,9.24834749232348,7750,257.35483870967744,64459.90802516911,11.776953041071952,0
1Ziip23pLK.jpg,463,545,1.1771058315334773,0.1536330671527929,38767,252335,243.4647115937147,240.569437454178,236.96539520875027,1290.045857785825,2206.238401734386,2298.052318667496,-5.310256335813756,-3.979579911520925,-3.878894951620927,29.878630288855767,14.950248515341643,14.049365684122924,[1.09860008 1.09860008 1.09860008 ... 1.09860008 1.09860008 1.09860008],53.737269899142014,14.77634890126221,245.94858422335383,1039.7920860967902,1610.4065676590346,1255.8820652375366,2.0488788583899,4.396859414555856,-5.454490790927453,5.601523925081455,19.42500532375252,31.514207934328923,[0.49759729 0.49759729 0.49759729 ... 0.49759729 0.49759729 0.49759729],1.616862745440146,9.800785155973072,15325,203.23717948717947,63334.21889717853,12.412734815071694,0
